timestamps,VehicleSpeed,Throttle,Gear,EngineRpm,Brake
13.8,89.01182289540996,100.0,3,4281.815557818378,0.0
13.84,89.1981605508269,100.0,3,4289.1164460252985,0.0
13.88,89.38414894659098,100.0,3,4296.420574186785,0.0
13.92,89.56980447023986,100.0,3,4303.68848675939,0.0
13.96,89.75511536067746,100.0,3,4310.950442860795,0.0
14.0,89.94009129265461,100.0,3,4318.183605614514,0.0
14.040000000000001,90.12472575980617,100.0,3,4325.405223613475,0.0
14.08,90.30902436390622,100.0,3,4332.602546267357,0.0
14.120000000000001,90.49298372589608,100.0,3,4339.7850769331135,0.0
14.16,90.67660706995711,100.0,3,4346.945954581086,0.0
14.200000000000001,90.85989280802414,100.0,3,4354.090245715386,0.0
14.24,91.04284282856919,100.0,3,4361.21439897616,0.0
14.280000000000001,91.22545653083174,100.0,3,4368.3210343691335,0.0
14.321000000000002,91.40773508095647,100.0,3,4375.4083908799885,0.0
14.360000000000001,91.58967840220959,100.0,3,4382.4777896788455,0.0
14.4,91.77128728466631,100.0,3,4389.528402159803,0.0
14.440000000000001,91.95256191945204,100.0,3,4396.560885434689,0.0
14.48,92.13350290813139,100.0,3,4403.574878435955,0.0
14.520000000000001,92.31411057372613,100.0,3,4410.310619432943,0.0
14.56,92.49421454701249,100.0,3,4416.962616549506,0.0
14.600000000000001,92.6737784828692,100.0,3,4423.62935369683,0.0
14.64,92.85283157389297,100.0,3,4430.239459366526,0.0
14.680000000000001,93.03135558722836,100.0,3,4436.8444937739905,0.0
14.72,93.20936624182087,100.0,3,4443.40795397298,0.0
14.760000000000002,93.3868551836577,100.0,3,4449.95577387129,0.0
14.8,93.5638309366028,100.0,3,4456.470071632299,0.0
14.840000000000002,93.74029029729708,100.0,3,4462.963395983271,0.0
14.88,93.91623811173532,100.0,3,4469.427376774742,0.0
14.921000000000001,94.09167374283359,100.0,3,4475.867874200782,0.0
14.96,94.26660023506895,100.0,3,4482.281166161208,0.0
15.0,94.44101817182893,100.0,3,4488.669914571174,0.0
15.040000000000001,94.61492975015084,100.0,3,4495.032570415195,0.0
15.081000000000001,94.78833610571519,100.0,3,4501.370331734655,0.0
15.120000000000001,94.96123905083039,100.0,3,4507.68262142667,0.0
15.16,95.13363995700296,100.0,3,4513.969995897031,0.0
15.200000000000001,95.30554046597663,100.0,3,4520.2322936707105,0.0
15.24,95.47694204204689,100.0,3,4526.469801570189,0.0
15.281,95.64784625104741,100.0,3,4532.682527813876,0.0
15.32,95.81825458836013,100.0,3,4538.870650384994,0.0
15.360000000000001,95.98816858388533,100.0,3,4545.03424337117,0.0
15.4,96.1575897386978,100.0,3,4551.173442249606,0.0
15.440000000000001,96.32651956291956,100.0,3,4557.288345116174,0.0
15.48,96.49495955336371,100.0,3,4563.379071095992,0.0
15.521,96.66291120664052,100.0,3,4569.4457261740645,0.0
15.56,96.8303760116033,100.0,3,4575.488422980941,0.0
15.600000000000001,96.99735545370369,100.0,3,4581.507269465704,0.0
15.64,97.1638510125542,100.0,3,4587.502375319874,0.0
15.680000000000001,97.32986416332383,100.0,3,4593.473848381133,0.0
15.72,97.49539637599354,100.0,3,4599.421796633134,0.0
15.760000000000002,97.66044911579368,100.0,3,4605.3463271132605,0.0
15.8,97.82502384299544,100.0,3,4611.247546510543,0.0
15.840000000000002,97.98912201305133,100.0,3,4617.125560849569,0.0
15.88,98.15274507654895,100.0,3,4622.980475663313,0.0
15.920000000000002,98.31589447926336,100.0,3,4628.812395907193,0.0
15.96,98.47857166215768,100.0,3,4634.621426008568,0.0
16.0,98.64077806141046,100.0,3,4640.407669846064,0.0
16.04,98.8025151084292,100.0,3,4646.171230764814,0.0
16.080000000000002,98.96378422987071,100.0,3,4651.912211573474,0.0
16.121000000000002,99.12458684765792,100.0,3,4657.630714550337,0.0
16.16,99.28492437899841,100.0,3,4663.326841444906,0.0
16.2,99.44479823640191,100.0,3,4669.000693481671,0.0
16.240000000000002,99.60420982769817,100.0,3,4674.652371362785,0.0
16.28,99.76316055605461,100.0,3,4680.281975271232,0.0
16.32,99.92165181999391,100.0,3,4685.889604873745,0.0
16.36,100.07968501341146,100.0,3,4691.475359323808,0.0
16.400000000000002,100.23726152559288,100.0,3,4697.039337264581,0.0
16.44,100.39438274123131,100.0,4,4702.581636831852,0.0
16.48,101.0158552827684,100.0,4,3413.0604549664768,0.0
16.521,101.10333672224661,100.0,4,3509.2192543766646,0.0
16.560000000000002,101.23131164649264,100.0,4,3462.823422529303,0.0
16.601000000000003,101.33767795845017,100.0,4,3491.069874011374,0.0
16.64,101.45512116731695,100.0,4,3479.7377324550675,0.0
16.68,101.56606444758663,100.0,4,3490.9407874089516,0.0
16.721,101.68060290915503,100.0,4,3488.967848470061,0.0
16.76,101.79275077215675,100.0,4,3495.134342444137,0.0
16.8,101.9062101947464,100.0,4,3496.256752827681,0.0
16.841,102.01869528977231,100.0,4,3500.4748720612097,0.0
16.880000000000003,102.13161088991588,100.0,4,3502.7861578368743,0.0
16.92,102.24409602349344,100.0,4,3506.2562897840717,0.0
16.96,102.35667618078188,100.0,4,3509.0140298657875,0.0
17.0,102.46903161837234,100.0,4,3512.197807067581,0.0
17.04,102.58135610081987,100.0,4,3515.117607831849,0.0
17.081,102.69353254861335,100.0,4,3518.190222775437,0.0
17.12,102.80563138719644,100.0,4,3521.1648173210892,0.0
17.16,102.91761034221797,100.0,4,3524.191828579399,0.0
17.2,103.02949463892494,100.0,4,3527.18136473262,0.0
17.240000000000002,103.14126921971696,100.0,4,3530.1869588039585,0.0
17.28,103.25294298293859,100.0,4,3533.176853370093,0.0
17.321,103.36451063203572,100.0,4,3536.169830391722,0.0
17.36,103.47597525258072,100.0,4,3539.154830666382,0.0
17.400000000000002,103.58733499895614,100.0,4,3542.1383522281612,0.0
17.44,103.69859091715149,100.0,4,3545.1165998633237,0.0
17.48,103.80974236445435,100.0,4,3548.0917915299137,0.0
17.52,103.920789681742,100.0,4,3551.062644841333,0.0
17.561,104.03173263991395,100.0,4,3554.029907768973,0.0
17.6,104.14257133987107,100.0,4,3556.9931547620363,0.0
17.64,104.25330569300701,100.0,4,3559.952636139746,0.0
17.68,104.3639357200268,100.0,4,3562.9082143438213,0.0
17.720000000000002,104.47446137967623,100.0,4,3565.859973622654,0.0
17.76,104.58488266655756,100.0,4,3568.8078718318625,0.0
17.801000000000002,104.69519955546191,100.0,4,3571.7519385906708,0.0
17.84,104.80541203293635,100.0,4,3574.6921629133562,0.0
17.880000000000003,104.91552007944536,100.0,4,3577.6285567040813,0.0
17.921,105.0255236794142,100.0,4,3580.561119005858,0.0
17.96,105.13542281559305,100.0,4,3583.4898560589318,0.0
18.0,105.24521747220685,100.0,4,3586.4147700868025,0.0
18.040000000000003,105.3549076331997,100.0,4,3589.335865543363,0.0
18.080000000000002,105.46449328320854,100.0,4,3592.2531456450665,0.0
18.12,105.57397440702357,100.0,4,3595.166614289128,0.0
18.16,105.68335098988481,100.0,4,3598.0762749962614,0.0
18.2,105.79262301731825,100.0,4,3600.9821314913565,0.0
18.240000000000002,105.90179047522462,100.0,4,3603.817197956969,0.0
18.28,106.01082461503054,100.0,4,3606.5574206032056,0.0
18.321,106.11963604690337,100.0,4,3609.5258509892083,0.0
18.36,106.22833529152659,100.0,4,3612.3140519702483,0.0
18.400000000000002,106.33683729807359,100.0,4,3615.2368189091867,0.0
18.44,106.44521033986744,100.0,4,3618.0424130756655,0.0
18.48,106.55340027444602,100.0,4,3620.931446337904,0.0
18.521,106.66145034200991,100.0,4,3623.7446658646654,0.0
18.560000000000002,106.76932659681837,100.0,4,3626.608064219348,0.0
18.6,106.87705604896587,100.0,4,3629.422358044614,0.0
18.641000000000002,106.98461774572556,100.0,4,3632.2655310218042,0.0
18.68,107.09202833704248,100.0,4,3635.0765844549874,0.0
18.720000000000002,107.19927510016157,100.0,4,3637.903089753515,0.0
18.76,107.30636817353133,100.0,4,3640.708113574175,0.0
18.8,107.41329996749451,100.0,4,3643.5202574343584,0.0
18.84,107.52007659059923,100.0,4,3646.3174837649003,0.0
18.881,107.62669360591049,100.0,4,3649.116742117706,0.0
18.92,107.73315466595885,100.0,4,3651.9050745031104,0.0
18.96,107.83945724080202,100.0,4,3654.6923822516515,0.0
19.0,107.94560350891916,100.0,4,3657.4711577514167,0.0
19.040000000000003,108.05159207643378,100.0,4,3660.247103468238,0.0
19.080000000000002,108.1574242505572,100.0,4,3663.015934121519,0.0
19.121000000000002,108.26309930404756,100.0,4,3665.7808885168965,0.0
19.16,108.36861803694784,100.0,4,3668.539557746757,0.0
19.2,108.47398010736262,100.0,4,3671.2937568139755,0.0
19.240000000000002,108.57918602459824,100.0,4,3674.0421530140575,0.0
19.28,108.68423566622367,100.0,4,3676.7857508332863,0.0
19.32,108.78912937743,100.0,4,3679.5238255814797,0.0
19.36,108.89386715896502,100.0,4,3682.256927238259,0.0
19.400000000000002,108.99844926482008,100.0,4,3684.984669484362,0.0
19.44,109.10287576390698,100.0,4,3687.7073512207685,0.0
19.48,109.2071468603497,100.0,4,3690.4247716274513,0.0
19.52,109.31126266027863,100.0,4,3693.137092958464,0.0
19.560000000000002,109.41522334101529,100.0,4,3695.8442145695294,0.0
19.6,109.51902902877067,100.0,4,3698.5462254406934,0.0
19.64,109.62267988673501,100.0,4,3701.243078216928,0.0
19.68,109.72617605185407,100.0,4,3703.9348231596337,0.0
19.721,109.82951768003997,100.0,4,3706.62144083448,0.0
19.76,109.93270491395391,100.0,4,3709.3029613371195,0.0
19.8,110.03573790587873,100.0,4,3711.9793796381564,0.0
19.84,110.13861680153552,100.0,4,3714.6507154764327,0.0
19.880000000000003,110.24134175148995,100.0,4,3717.3169711364576,0.0
19.92,110.34391290313846,100.0,4,3719.9781611073686,0.0
19.961000000000002,110.44633040631521,100.0,4,3722.6342913238263,0.0
20.0,110.54859440938003,100.0,4,3725.2853736440356,0.0
20.040000000000003,110.650705061935,100.0,4,3727.9314157885415,0.0
20.080000000000002,110.75266251294163,100.0,4,3730.5724283071877,0.0
20.12,110.85446691201803,100.0,4,3733.2084197721297,0.0
20.16,110.95611840854531,100.0,4,3735.839400082784,0.0
20.201,111.0576171522779,100.0,4,3738.4653782017867,0.0
20.240000000000002,111.15896329292514,100.0,4,3741.086363700544,0.0
20.28,111.260156980434,100.0,4,3743.7023657080326,0.0
20.321,111.3611983647957,100.0,4,3746.3133936233253,0.0
20.36,111.4620875961745,100.0,4,3748.919456634449,0.0
20.400000000000002,111.56282482481923,100.0,4,3751.5205640422378,0.0
20.441000000000003,111.66341020112083,100.0,4,3754.1167250432277,0.0
20.48,111.76384387557208,100.0,4,3756.7079488747872,0.0
20.52,111.86412599879269,100.0,4,3759.294244718549,0.0
20.560000000000002,111.96425672151082,100.0,4,3761.875621764539,0.0
20.6,112.06423619457358,100.0,4,3764.452089168845,0.0
20.64,112.16406456893834,100.0,4,3767.0236560815606,0.0
20.681,112.26374199567668,100.0,4,3769.5903316285057,0.0
20.720000000000002,112.36326862597002,100.0,4,3772.1521249232433,0.0
20.76,112.46264461111079,100.0,4,3774.7090450593073,0.0
20.801000000000002,112.56187010249987,100.0,4,3777.2611011153076,0.0
20.84,112.66094525164654,100.0,4,3779.808302151692,0.0
20.880000000000003,112.75987021016682,100.0,4,3782.3506572128886,0.0
20.921,112.85864512978281,100.0,4,3784.8881753259893,0.0
20.96,112.95727016232134,100.0,4,3787.420865501653,0.0
21.0,113.05574545971317,100.0,4,3789.9487367335887,0.0
21.041,113.1540711739918,100.0,4,3792.471797998939,0.0
21.080000000000002,113.25224745729251,100.0,4,3794.9900582580963,0.0
21.12,113.35027446185131,100.0,4,3797.503526454879,0.0
21.16,113.44815234000394,100.0,4,3800.0122115164772,0.0
21.200000000000003,113.5458812441847,100.0,4,3802.516122353541,0.0
21.240000000000002,113.64346132692562,100.0,4,3805.0152678601858,0.0
21.281000000000002,113.74089274085529,100.0,4,3807.5096569140446,0.0
21.32,113.83817563869789,100.0,4,3809.9992983762895,0.0
21.36,113.9353101732722,100.0,4,3812.4842010916786,0.0
21.400000000000002,114.0322964974905,100.0,4,3814.9643738885807,0.0
21.44,114.12913476435764,100.0,4,3817.4398255790147,0.0
21.48,114.22582512696995,100.0,4,3819.910564958683,0.0
21.521,114.3223677385143,100.0,4,3822.376600807005,0.0
21.560000000000002,114.41876275226706,100.0,4,3824.8379418871505,0.0
21.6,114.51501032159302,100.0,4,3827.294596946079,0.0
21.64,114.61111059994454,100.0,4,3829.746574714562,0.0
21.68,114.70706374086042,100.0,4,3832.19388390723,0.0
21.720000000000002,114.80286989796497,100.0,4,3834.6365332225987,0.0
21.761000000000003,114.89852922496691,100.0,4,3837.0745313430994,0.0
21.8,114.99404187565854,100.0,4,3839.507886935123,0.0
21.84,115.0894080039146,100.0,4,3841.936608649043,0.0
21.880000000000003,115.18462776369135,100.0,4,3844.3607051192535,0.0
21.92,115.27970130902558,100.0,4,3846.780184964201,0.0
21.96,115.37462879403357,100.0,4,3849.1950567864183,0.0
22.001,115.46941037291019,100.0,4,3851.6053291725566,0.0
22.040000000000003,115.56404619992784,100.0,4,3854.0110106934176,0.0
22.080000000000002,115.65853642943553,100.0,4,3856.412109903989,0.0
22.121000000000002,115.75288121585785,100.0,4,3858.8086353434696,0.0
22.16,115.84708071369406,100.0,4,3861.200595535314,0.0
22.200000000000003,115.94113507751703,100.0,4,3863.5879989872506,0.0
22.241,116.03504446197239,100.0,4,3865.970854191328,0.0
22.28,116.12880902177744,100.0,4,3868.349169623935,0.0
22.32,116.22242891172024,100.0,4,3870.722953745838,0.0
22.360000000000003,116.3159042866587,100.0,4,3873.0922150022143,0.0
22.400000000000002,116.40923530151949,100.0,4,3875.456961822683,0.0
22.44,116.50242211129721,100.0,4,3877.817202621332,0.0
22.48,116.59537251758664,100.0,4,3880.494583410251,0.0
22.52,116.68823356619859,100.0,4,3882.946589372157,0.0
22.560000000000002,116.7808706457414,100.0,4,3885.6638574477156,0.0
22.601000000000003,116.87344878585687,100.0,4,3888.046279152984,0.0
22.64,116.96576706739819,100.0,4,3890.825919703948,0.0
22.68,117.05807029833792,100.0,4,3893.1121835210824,0.0
22.721,117.15006184993989,100.0,4,3895.985648046239,0.0
22.76,117.24210102562715,100.0,4,3898.1387819339475,0.0
22.8,117.3337546224086,100.0,4,3901.14952200951,0.0
22.841,117.42554439061391,100.0,4,3903.1187325435785,0.0
22.882,117.5168444640452,100.0,4,3906.3260307150863,0.0
22.92,117.60840444252811,100.0,4,3908.042416560147,0.0
22.96,117.69932977828859,100.0,4,3911.5261352288376,0.0
23.0,117.79068600033858,100.0,4,3912.897418680874,0.0
23.040000000000003,117.88120815602483,100.0,4,3916.7637725571008,0.0
23.081,117.97239481218335,100.0,4,3917.6679518238484,0.0
23.12,118.06247623494708,100.0,4,3922.0563779094327,0.0
23.16,118.15353772712396,100.0,4,3922.334241653547,0.0
23.200000000000003,118.24312956586182,100.0,4,3927.4253883025312,0.0
23.240000000000002,118.33412287339297,100.0,4,3926.8718952507497,0.0
23.28,118.42316250173275,100.0,4,3932.896673852171,0.0
23.321,118.51415983475619,100.0,4,3931.2512891438732,0.0
23.360000000000003,118.60256813124961,100.0,4,3938.5008230658796,0.0
23.400000000000002,118.69365981337172,100.0,4,3935.437025809319,0.0
23.44,118.78133828579985,100.0,4,3944.2731849329098,0.0
23.48,118.87263576296233,100.0,4,3939.387526937605,0.0
23.52,118.95946365696771,100.0,4,3950.2535432741356,0.0
23.561,119.05110246898363,100.0,4,3943.0548605412546,0.0
23.6,119.13693407112024,100.0,4,3956.485267188666,0.0
23.64,119.22907654067545,100.0,4,3946.3849444187135,0.0
23.68,119.31373897804863,100.0,4,3963.0137454759047,0.0
23.720000000000002,119.40657626036992,100.0,4,3949.3183406093326,0.0
23.76,119.48986822095871,100.0,4,3969.88387495387,0.0
23.8,119.58362120456145,100.0,4,3951.791965567592,0.0
23.84,119.66531316207019,100.0,4,3977.136341928728,0.0
23.880000000000003,119.76023150639202,100.0,4,3953.7421952769055,0.0
23.921000000000003,119.84006823371612,100.0,4,3984.8024376138137,0.0
23.96,119.93642657280823,100.0,4,3955.1100299381724,0.0
24.0,120.01413295288572,100.0,4,3992.8972354884827,0.0
24.040000000000003,120.1122230175238,100.0,4,3955.8491358830297,0.0
24.080000000000002,120.1875143500446,100.0,4,4001.411225568946,0.0
24.12,120.28754413439931,100.0,4,3956.2484638226733,0.0
24.161,120.36030245055059,100.0,4,4010.025444899943,0.0
24.200000000000003,120.46188265542462,100.0,4,3958.1263968086337,0.0
24.240000000000002,120.53291978238681,100.0,4,4017.155062248327,0.0
24.28,120.63541816524706,100.0,4,3960.8598357974065,0.0
24.32,120.7051977791,100.0,4,4023.4475975005103,0.0
24.360000000000003,120.80825690075048,100.0,4,3964.079638036493,0.0
24.400000000000002,120.87704377473905,100.0,4,4029.260669127251,0.0
24.44,120.98046064797934,100.0,4,3967.5723596787598,0.0
24.48,121.0484071146534,100.0,4,4034.791980305422,0.0
24.521,121.1520649738116,100.0,4,3971.2170217428315,0.0
24.560000000000002,121.21926053587734,100.0,4,4040.1504041346507,0.0
24.6,121.32309035141033,100.0,4,3974.9460946356166,0.0
24.64,121.38958974028117,100.0,4,4045.395654031257,0.0
24.68,121.49354873880209,100.0,4,3978.722276481326,0.0
24.720000000000002,121.5593875507858,100.0,4,4050.5604620342137,0.0
24.76,121.66344737008347,100.0,4,3982.52505434861,0.0
24.8,121.72865065991738,100.0,4,4055.6628962288733,0.0
24.84,121.83279089467678,100.0,4,3986.343099346394,0.0
24.880000000000003,121.89737784034199,100.0,4,4060.7131307316413,0.0
24.92,122.00158256290595,100.0,4,3990.170043412661,0.0
24.96,122.06556897221199,100.0,4,4065.717122162467,0.0
25.0,122.16982487265321,100.0,4,3994.002172723178,0.0
25.040000000000003,122.23322452128794,100.0,4,4070.6785814621535,0.0
25.080000000000002,122.33751991704834,100.0,4,3997.8371867724227,0.0
25.121000000000002,122.40034526246855,100.0,4,4075.600018797356,0.0
25.16,122.50466956905922,100.0,4,4001.673539872911,0.0
25.200000000000003,122.56693213505233,100.0,4,4080.4909013228507,0.0
25.240000000000002,122.67127890974041,100.0,4,4005.5053877610485,0.0
25.28,122.73298726864921,100.0,4,4085.3583912116655,0.0
25.32,122.83728204039267,100.0,4,4009.5761416944215,0.0
25.360000000000003,122.8985579507625,100.0,4,4090.021499332905,0.0
25.400000000000002,123.0026172546315,100.0,4,4014.101268554157,0.0
25.44,123.06368116065696,100.0,4,4094.3340656207106,0.0
25.481,123.16729141079054,100.0,4,4019.0530743573386,0.0
25.520000000000003,123.2283495031629,100.0,4,4098.320446492635,0.0
25.560000000000002,123.33131503232376,100.0,4,4024.391128115406,0.0
25.6,123.39255449064692,100.0,4,4102.009834559886,0.0
25.64,123.49470108727684,100.0,4,4030.067043388826,0.0
25.68,123.55628723718121,100.0,4,4105.433987059447,0.0
25.721,123.65746392142393,100.0,4,4036.028567196065,0.0
25.76,123.7195389448618,100.0,4,4108.625580990196,0.0
25.8,123.81961842809287,100.0,4,4042.22268692139,0.0
25.84,123.88230119852204,97.0,4,4111.617158823596,0.0
25.880000000000003,123.98117946287294,92.0,4,4048.597749688988,0.0
25.92,124.04456610944992,84.0,4,4110.289408785403,0.0
25.961000000000002,124.13965822222983,74.0,4,4047.8621417605723,0.0
26.0,124.20048534808019,66.0,4,4092.071922509198,0.0
26.040000000000003,124.28249812826692,56.0,4,4014.089517871971,0.0
26.080000000000002,124.32706917456535,46.0,4,4028.3174346213655,0.0
26.12,124.376877813519,33.0,4,3953.762474814737,0.0
26.16,124.39911571270343,18.0,4,3882.393030688412,0.0
26.200000000000003,124.40134936720062,3.0,4,3720.054356025536,0.0
26.240000000000002,124.37280657792589,0.0,4,3509.4138232186633,0.0
26.28,124.32164910263755,0.0,4,3293.7406398463604,0.0
26.321,124.25772492062208,0.0,4,3108.9766074491117,0.0
26.360000000000003,124.18732871295109,0.0,4,2950.9085681108686,0.0
26.400000000000002,124.1133322794841,0.0,4,2808.572338989618,0.0
26.44,124.03709460608552,0.0,4,2676.933682792309,0.0
26.48,123.95937555174622,0.0,4,2553.147801281343,0.0
26.520000000000003,123.88064230422889,0.0,4,2435.4451212537956,0.0
26.560000000000002,123.80120082214931,0.0,4,2322.6513735211906,0.0
26.6,123.72126061697958,0.0,4,2213.950085851743,1173.0
26.64,123.64096993769195,0.0,4,2108.7530730852427,1332.0
26.680000000000003,123.28343621009856,0.0,4,2006.624546124185,1332.0
26.720000000000002,122.88852095586226,0.0,4,1907.2122511677771,1332.0
26.76,122.49387056790786,0.0,4,1810.2702146207814,2283.0
26.8,122.0995261147577,0.0,4,1715.6057364629569,2282.0
26.84,121.48094346180648,0.0,4,1623.063104577562,2282.0
26.880000000000003,120.86321790936498,0.0,4,1532.5092311725275,2282.0
26.92,120.2461281768652,0.0,4,1444.1482690943446,2282.0
26.96,119.62968553452487,0.0,4,1357.9820499623684,2282.0
27.0,119.01389799137361,0.0,4,1273.9187479603222,2282.0
27.040000000000003,118.39877092905171,0.0,4,1191.8776808556888,2282.0
27.080000000000002,117.7843076660284,0.0,4,1111.7501740589976,2281.0
27.12,117.17050988688057,0.0,4,1033.145159554143,2281.0
27.16,116.55761408720481,0.0,4,956.0193941225432,2281.0
27.200000000000003,115.94538324047768,0.0,4,880.3337635324607,2282.0
27.240000000000002,115.33381595427483,0.0,4,806.0525435152651,2282.0
27.28,114.72267406899539,0.0,4,733.1428051238123,2282.0
27.32,114.11219147978724,0.0,4,661.5739322718542,2282.0
27.360000000000003,113.50236528355657,0.0,4,600.0,2282.0
27.400000000000002,112.89319252556955,0.0,4,600.0,2281.0
27.44,112.28467117665929,0.0,4,600.0,2281.0
27.479000000000003,111.67703318822022,0.0,4,600.0,2281.0
27.521,111.07003798476146,0.0,4,600.0,2282.0
27.560000000000002,110.4636814051615,0.0,4,600.0,2282.0
27.6,109.85772315700038,0.0,4,600.0,2282.0
27.64,109.2523955016625,0.0,4,600.0,2282.0
27.680000000000003,108.6476943209663,0.0,4,600.0,2281.0
27.720000000000002,108.04361551179657,0.0,4,600.0,2281.0
27.76,107.44039113270247,0.0,4,600.0,2281.0
27.8,106.83778072394409,0.0,4,600.0,2281.0
27.84,106.2357802298191,0.0,4,600.0,2281.0
27.880000000000003,105.63438560920545,0.0,4,600.0,2281.0
27.92,105.03359283544502,0.0,4,600.0,2281.0
27.96,104.43339789622769,0.0,4,600.0,2282.0
28.0,103.83379679347645,0.0,4,600.0,2283.0
28.040000000000003,103.23454939651528,0.0,4,600.0,2283.0
28.079,102.63565196569431,0.0,4,600.0,2283.0
28.121000000000002,102.03733691774642,0.0,4,600.0,2282.0
28.16,101.4396003046222,0.0,4,600.0,2282.0
28.200000000000003,100.84267433868088,0.0,4,600.0,2282.0
28.240000000000002,100.24631872745682,0.0,4,600.0,2282.0
28.28,99.65052956651462,0.0,4,600.0,2282.0
28.32,99.05530296476965,0.0,4,600.0,2282.0
28.360000000000003,98.46063504437979,0.0,4,600.0,2282.0
28.400000000000002,97.86652194063782,0.0,4,600.0,2282.0
28.44,97.27295980186473,0.0,4,600.0,2281.0
28.48,96.67994478930345,0.0,4,600.0,2281.0
28.520000000000003,96.0877092237315,0.0,4,600.0,2281.0
28.560000000000002,95.49601293083471,0.0,4,600.0,2282.0
28.6,94.90485211282503,0.0,4,600.0,2281.0
28.64,94.3139868376916,0.0,4,600.0,2281.0
28.680000000000003,93.72388583638404,0.0,4,600.0,2282.0
28.721,93.1343089896591,0.0,4,600.0,2282.0
28.76,92.5450164023844,0.0,4,600.0,2282.0
28.8,91.95624069142374,0.0,4,600.0,2282.0
28.840000000000003,91.36797812963846,0.0,4,600.0,2283.0
28.880000000000003,90.78022500179036,0.0,4,600.0,2282.0
28.92,90.1927414577256,0.0,4,600.0,2282.0
28.96,89.6059963003758,0.0,4,600.0,2282.0
29.0,89.01974950019357,0.0,4,600.0,2282.0
29.040000000000003,88.43399738857094,0.0,4,600.0,2281.0
29.080000000000002,87.84873630831572,0.0,4,600.0,2281.0
29.12,87.26419876027443,0.0,4,600.0,2281.0
29.16,86.68014476838495,0.0,4,600.0,2283.0
29.200000000000003,86.09657071189926,0.0,4,600.0,2282.0
29.240000000000002,85.51300068766535,0.0,4,600.0,2282.0
29.28,84.9301399186557,0.0,4,600.0,2282.0
29.321,84.34774847522448,0.0,4,600.0,2281.0
29.360000000000003,83.76582277746405,0.0,4,600.0,2281.0
29.400000000000002,83.18459540286109,0.0,4,600.0,2281.0
29.44,82.60382646044539,0.0,4,600.0,2281.0
29.48,82.02351240480527,0.0,4,600.0,2282.0
29.520000000000003,81.44364970093167,0.0,4,600.0,2282.0
29.560000000000002,80.86399867741332,0.0,4,600.0,2282.0
29.6,80.28479214694266,0.0,4,600.0,2281.0
29.64,79.70602660248255,0.0,4,600.0,2282.0
29.680000000000003,79.12793469378099,0.0,4,600.0,2282.0
29.720000000000002,78.55004046384512,0.0,4,600.0,2281.0
29.76,77.9725767602954,0.0,4,600.0,2283.0
29.8,77.39577626257687,0.0,4,600.0,2281.0
29.840000000000003,76.81892690028681,0.0,4,600.0,2281.0
29.880000000000003,76.24297015796553,0.0,4,600.0,2282.0
29.92,75.667429960887,0.0,4,600.0,2281.0
29.96,75.09206673620899,0.0,4,600.0,2281.0
29.999000000000002,74.51734952823587,0.0,4,600.0,2281.0
30.040000000000003,73.9430386138883,0.0,4,600.0,2281.0
30.080000000000002,73.36913059504602,0.0,4,600.0,2281.0
30.12,72.79562208277034,0.0,4,600.0,2281.0
30.16,72.22250969722995,0.0,4,600.0,2281.0
30.200000000000003,71.64979006762763,0.0,4,600.0,2282.0
30.240000000000002,71.07745983212806,0.0,4,600.0,2282.0
30.28,70.50527949106895,0.0,4,600.0,2282.0
30.32,69.93348200441758,0.0,4,600.0,2282.0
30.360000000000003,69.3620640341547,0.0,4,600.0,2282.0
30.400000000000002,68.79102225095305,0.0,4,600.0,2282.0
30.44,68.22035333411128,0.0,4,600.0,2282.0
30.48,67.65005397148907,0.0,4,600.0,2282.0
30.521,67.0801208594438,0.0,4,600.0,2282.0
30.560000000000002,66.51055070276873,0.0,4,600.0,2282.0
30.599,65.94134021463273,0.0,4,600.0,2282.0
30.64,65.37248611652181,0.0,4,600.0,2281.0
30.680000000000003,64.80398513818238,0.0,4,600.0,2281.0
30.720000000000002,64.23607016428419,0.0,4,600.0,2281.0
30.76,63.668501650782375,0.0,4,600.0,2282.0
30.8,63.10127635449248,0.0,4,600.0,2282.0
30.840000000000003,62.534154893559,0.0,4,600.0,2282.0
30.880000000000003,61.967370327214965,0.0,4,600.0,2282.0
30.92,61.40091943368313,0.0,4,600.0,2283.0
30.96,60.83479899911023,0.0,4,600.0,2283.0
31.000000000000004,60.26876967081165,0.0,4,600.0,2283.0
31.040000000000003,59.70306453201442,0.0,4,600.0,2283.0
31.080000000000002,59.137680389840234,0.0,4,600.0,2282.0
31.121000000000002,58.572614059211915,0.0,4,600.0,2282.0
31.16,58.008098509548276,0.0,4,600.0,2282.0
31.199,57.443894294980865,0.0,4,600.0,2282.0
